tip	date	distance	residual
EPI-ISL-884851_Africa_Ghana_GH_20A_B.1.482_2020-07-21	2020.551912568306	5.20752371635993E-4	-1.9380352026718804E-5
EPI-ISL-977469_Africa_Zambia_GH_20A_B.1_2020-05-06	2020.344262295082	5.18965471635993E-4	1.1473815873719578E-4
EPI-ISL-912353_Africa_RepublicoftheCongo_GH_20A_B.1.544_2020-12-05	2020.9262295081967	7.271926716359931E-4	-5.792743721934855E-5
EPI-ISL-912356_Africa_RepublicoftheCongo_GH_20A_B.1.544_2020-12-09	2020.9371584699454	6.924693716359932E-4	-9.980365357523883E-5
EPI-ISL-912387_Africa_RepublicoftheCongo_GH_20A_B.1.544_2021-01-07	2021.0164383561644	8.64845871635993E-4	2.068480729717104E-5
EPI-ISL-912389_Africa_RepublicoftheCongo_GH_20A_B.1.544_2021-01-07	2021.0164383561644	7.297116716359931E-4	-1.1444939270282889E-4
EPI-ISL-912388_Africa_RepublicoftheCongo_GH_20A_B.1.544_2021-01-07	2021.0164383561644	7.611460716359931E-4	-8.301499270282886E-5
EPI-ISL-805405_NorthAmerica_Canada_GH_20A_B.1.279_2020-05-12	2020.360655737705	6.233329716359931E-4	2.083762842032494E-4
EPI-ISL-968711_NorthAmerica_Canada_GH_20A_B.1.279_2020-08-13	2020.6147540983607	7.277053716359931E-4	1.464433789265233E-4
EPI-ISL-683835_Africa_Mali_GH_20A_B.1_2020-06-10	2020.4398907103825	7.980685716359931E-4	3.3125324062232284E-4
ABBOTT-SN-IR1-0015624_Africa_Senegal_GH_20A_B.1_2020-12-30	2020.9945355191257	0.001041073771635993	2.112479355556151E-4
ABBOTT-SN-IR6-002291_Africa_Senegal_GH_20A_B.1_2020-12-30	2020.9945355191257	0.001076182371635993	2.4635653555561514E-4
ABBOTT-SN-MBO-20-1634_Africa_Senegal_GH_20A_B.1.416_2020-12-27	2020.9863387978141	0.0010406060716359928	2.1614492282269926E-4
EPI-ISL-1299495_Africa_BurkinaFaso_GH_20A_B.1_2020-09-21	2020.72131147541	8.32988671635993E-4	1.8198574445553786E-4
ABBOTT-SN-THI-21-018_Africa_Senegal_GH_20A_B.1_2021-01-13	2021.0328767123287	9.098369716359929E-4	5.491713721633891E-5
EPI-ISL-910517_Europe_Luxembourg_GH_20A_B.1.474_2020-12-20	2020.967213114754	0.0011140100716359928	3.0206652644567387E-4
EPI-ISL-581491_Africa_RepublicoftheCongo_GH_20A_B.1_2020-06-24	2020.4781420765028	5.56680071635993E-4	6.482953337637353E-5
EPI-ISL-912362_Africa_RepublicoftheCongo_GH_20A_B.1_2020-12-16	2020.9562841530055	7.65266871635993E-4	-3.952375719843565E-5
EPI-ISL-658883_NorthAmerica_Mexico_GH_20A_B.1_2020-11-02	2020.8360655737704	7.313442716359931E-4	5.2357227176902995E-6
EPI-ISL-1094685_NorthAmerica_USA_GH_20A_B.1_2020-12-17	2020.9590163934427	5.914947716359931E-4	-2.150840862872416E-4
EPI-ISL-614388_Africa_CotedIvoire_GH_20A_B.1_2020-08-19	2020.6311475409836	6.255545716359932E-4	3.356320439235484E-5
EPI-ISL-508862_Africa_Madagascar_GH_20A_B.1_2020-03-20	2020.2158469945355	4.0988507163599317E-4	8.970452592018405E-5
EPI-ISL-717750_NorthAmerica_Canada_GH_20A_B.1_2020-04-15	2020.2868852459017	4.099062716359932E-4	4.323176960611979E-5
EPI-ISL-613436_NorthAmerica_Guadeloupe_GH_20A_B.1_2020-03-22	2020.22131147541	5.083079716359931E-4	1.8455096774212777E-4
EPI-ISL-450514_Asia_Lebanon_GH_20A_B.1_2020-03-13	2020.1967213114754	5.458011716359931E-4	2.381382295431586E-4
EPI-ISL-487110_Africa_Nigeria_GH_20A_B.1.22_2020-05-11	2020.3579234972678	5.12248371635993E-4	9.907991329227738E-5
EPI-ISL-487109_Africa_Nigeria_GH_20A_B.1.22_2020-05-29	2020.4071038251366	5.448176716359931E-4	9.946108969021588E-5
EPI-ISL-1165082_Africa_Egypt_GH_20A_B.1_2020-05-01	2020.3306010928961	5.18976271635993E-4	1.2369010418233624E-4
EPI-ISL-529145_Africa_Egypt_GH_20A_B.1_2020-07-19	2020.5464480874316	5.18924771635993E-4	-1.7631493848662642E-5
EPI-ISL-482774_Africa_Egypt_GH_20A_B.1_2020-05-13	2020.363387978142	4.1265417163599316E-4	-4.090744885778652E-6
EPI-ISL-812849_Africa_Egypt_GH_20A_B.1_2020-07-16	2020.5382513661202	6.216201716359931E-4	9.042859341842175E-5
EPI-ISL-890230_Africa_Egypt_GH_20A_B.1_2021-01-09	2021.021917808219	6.915317716359931E-4	-1.562155493964396E-4
EPI-ISL-812789_Africa_Egypt_GH_20A_B.1_2020-05-07	2020.3469945355191	4.108834716359932E-4	4.8679296481678874E-6
EPI-ISL-812790_Africa_Egypt_O_20A_B.1_2020-05-14	2020.3661202185792	5.17160571635993E-4	9.86274260251931E-5
EPI-ISL-479702_Africa_Egypt_O_20A_B.1_2020-06-02	2020.4180327868853	5.547761716359931E-4	1.0226667333432552E-4
EPI-ISL-812850_Africa_Egypt_O_20A_B.1_2020-06-18	2020.4617486338798	5.177323716359929E-4	3.6611207910320015E-5
EPI-ISL-812856_Africa_Egypt_GH_20A_B.1_2020-06-26	2020.483606557377	5.860925716359931E-4	9.066557519831744E-5
EPI-ISL-812872_Africa_Egypt_O_19A_B.1_2020-06-26	2020.483606557377	6.90585171635993E-4	1.951581751983174E-4
EPI-ISL-890222_Africa_Egypt_GH_20A_B.1_2021-01-09	2021.021917808219	6.569519716359931E-4	-1.9079534939643952E-4
EPI-ISL-468044_Africa_Egypt_GH_20A_B.1_2020-05-02	2020.3333333333333	4.1165267163599317E-4	1.457827509330833E-5
EPI-ISL-468046_Africa_Egypt_GH_20A_B.1_2020-05-02	2020.3333333333333	4.134235716359932E-4	1.634917509330837E-5
EPI-ISL-468050_Africa_Egypt_GH_20A_B.1_2020-05-02	2020.3333333333333	4.134235716359932E-4	1.634917509330837E-5
EPI-ISL-482770_Africa_Egypt_GH_20A_B.1_2020-05-11	2020.3579234972678	4.443020716359932E-4	3.113361329227756E-5
EPI-ISL-482771_Africa_Egypt_GH_20A_B.1_2020-05-10	2020.3551912568305	5.805484716359931E-4	1.691682423813056E-4
EPI-ISL-734725_Europe_Belgium_GH_20A_B.1_2020-05-12	2020.360655737705	4.754393716359931E-4	6.048268420324939E-5
EPI-ISL-418207_Africa_Senegal_GH_20C_B.1.356_2020-03-02	2020.1666666666667	4.5689877163599313E-4	1.6890634952202355E-4
EPI-ISL-418209_Africa_Senegal_GH_20C_B.1.356_2020-03-03	2020.1693989071039	4.91535171635993E-4	2.0175452043299537E-4
EPI-ISL-486870_Africa_Senegal_GH_20C_B.1.356_2020-04-23	2020.308743169399	4.933065716359931E-4	1.12326236894117E-4
EPI-ISL-482877_Africa_Senegal_GH_20C_B.1.356_2020-06-17	2020.4590163934427	6.324615716359931E-4	1.5312863699934822E-4
EPI-ISL-476825_Africa_Benin_GH_20C_B.1.356_2020-04-04	2020.2568306010928	4.5512787163599314E-4	1.0812388958520672E-4
EPI-ISL-707697_Africa_Tunisia_GH_20C_B.1.356_2020-11-23	2020.8934426229507	4.5304637163599316E-4	-3.1061498815123344E-4
EPI-ISL-937094_NorthAmerica_USA_GH_20C_B.1.293_2020-09-10	2020.691256830601	6.62302971635993E-4	3.097056443440282E-5
EPI-ISL-619378_Europe_Denmark_GH_20C_B.1.343_2020-04-13	2020.2814207650274	5.24236971635993E-4	1.6113892778417578E-4
EPI-ISL-895831_Europe_CzechRepublic_O_20C_B_2020-04-16	2020.2896174863388	4.89482871635993E-4	1.2102014051709156E-4
EPI-ISL-516885_Asia_Israel_GH_20C_B.1.362_2020-06-01	2020.4153005464482	6.973028716359931E-4	2.465816024231316E-4
EPI-ISL-516894_Asia_Israel_GH_20C_B.1.362_2020-06-04	2020.4234972677596	6.972786716359931E-4	2.4119271515626937E-4
ABBOTT-SN-TH-TIV-2120_Africa_Senegal_G_20A_B.1.2_2020-12-31	2020.9972677595629	4.5424317163599313E-4	-3.7737089353319077E-4
EPI-ISL-618631_Europe_Denmark_GH_20C_B.1.358_2020-04-13	2020.2814207650274	4.530481716359932E-4	8.995012778417597E-5
EPI-ISL-614709_Europe_Denmark_GH_20C_B.1.358_2020-04-20	2020.3005464480875	4.8559267163599315E-4	1.0997702416120134E-4
EPI-ISL-614708_Europe_Denmark_GH_20C_B.1.613_2020-04-20	2020.3005464480875	4.5127647163599314E-4	7.566082416120133E-5
EPI-ISL-737963_Africa_Uganda_O_20C_B.1_2020-05-04	2020.3387978142077	5.22286171635993E-4	1.21635316915252E-4
EPI-ISL-737947_Africa_Uganda_GH_20C_B.1_2020-05-07	2020.3469945355191	5.40597371635993E-4	1.345818296481677E-4
EPI-ISL-498271_Asia_HongKong_GH_20C_B.1_2020-05-15	2020.3688524590164	4.5334647163599315E-4	3.302509693616515E-5
EPI-ISL-614460_Europe_Denmark_GH_20C_B.1_2020-05-11	2020.3579234972678	4.856130716359931E-4	7.244461329227749E-5
EPI-ISL-527739_NorthAmerica_CostaRica_GH_20C_B.1_2020-03-06	2020.1775956284152	3.805384716359932E-4	8.53931331661333E-5
EPI-ISL-491450_NorthAmerica_CostaRica_GH_20C_B.1.324_2020-03-18	2020.2103825136612	4.8636207163599315E-4	1.6975798409801817E-4
EPI-ISL-1090931_NorthAmerica_USA_GH_20C_B.1.324_2021-02-08	2021.1041095890412	7.65203871635993E-4	-1.363372997997117E-4
EPI-ISL-471529_Asia_Georgia_GH_20C_B.1_2020-06-11	2020.4426229508197	5.20705971635993E-4	5.210241153329469E-5
EPI-ISL-837579_NorthAmerica_Guatemala_GH_20C_B.1_2020-05-18	2020.377049180328	4.4922447163599314E-4	2.3538409669080862E-5
EPI-ISL-512811_Africa_SierraLeone_GH_20C_B.1_2020-03-30	2020.2431693989072	4.5157677163599314E-4	1.1351393503012514E-4
EPI-ISL-516648_SouthAmerica_Ecuador_GH_20C_B.1.308_2020-07-14	2020.532786885246	5.90695671635993E-4	6.308055159625584E-5
EPI-ISL-447435_Asia_Israel_GH_20C_B.1_2020-04-03	2020.2540983606557	4.4980647163599314E-4	1.0459071867423481E-4
EPI-ISL-672114_NorthAmerica_USA_GH_20C_B.1_2020-04-06	2020.2622950819673	4.1517437163599317E-4	6.459393140715057E-5
EPI-ISL-571980_NorthAmerica_USA_GH_20C_B.1_2020-03-16	2020.204918032787	4.2048617163599315E-4	1.0745854227607436E-4
EPI-ISL-521880_Oceania_Australia_GH_20C_B.1.338_2020-05-27	2020.4016393442623	6.287380716359931E-4	1.8695794786827212E-4
EPI-ISL-693292_Oceania_Australia_GH_20C_B.1_2020-03-22	2020.22131147541	4.2225937163599316E-4	9.850236774212786E-5
EPI-ISL-872089_NorthAmerica_Mexico_GH_20C_B.1.320_2020-04-01	2020.2486338797814	5.606335716359929E-4	2.1899427685206875E-4
EPI-ISL-459982_Africa_Morocco_GH_20C_B.1_2020-04-18	2020.295081967213	5.60638871635993E-4	1.8859968233925738E-4
EPI-ISL-481483_Asia_Georgia_GH_20C_B.1_2020-04-25	2020.3142076502731	4.91379071635993E-4	1.0682227871628282E-4
EPI-ISL-527651_NorthAmerica_USA_GH_20C_B.1_2020-07-03	2020.5027322404371	5.61376871635993E-4	5.343227157534279E-5
EPI-ISL-802103_NorthAmerica_USA_GH_20C_B.1.319_2020-06-04	2020.4234972677596	6.269773716359932E-4	1.7089141515626944E-4
EPI-ISL-693282_Oceania_Australia_GH_20C_B.1_2020-11-08	2020.8524590163934	4.5275937163599314E-4	-2.8407855181625615E-4
EPI-ISL-1586769_Europe_Iceland_GH_20C_B.1_2020-03-27	2020.2349726775956	4.169549716359932E-4	8.425682229720949E-5
EPI-ISL-427209_NorthAmerica_USA_GH_20C_B.1.371_2020-03-27	2020.2349726775956	4.853178716359931E-4	1.526197222972094E-4
EPI-ISL-477015_SouthAmerica_Ecuador_GH_20C_B.1.371_2020-06-17	2020.4590163934427	4.5276607163599315E-4	-2.6566863000651684E-5
EPI-ISL-456170_Oceania_NewZealand_GH_20C_B.1_2020-03-20	2020.2158469945355	4.509786716359932E-4	1.3079812592018406E-4
EPI-ISL-1406177_Africa_Togo_GH_20C_B.1.289_2020-04-02	2020.2513661202186	5.20680371635993E-4	1.7725284776304068E-4
EPI-ISL-461417_NorthAmerica_USA_GH_20C_B.1_2020-04-02	2020.2513661202186	4.492212716359932E-4	1.0579374776304091E-4
EPI-ISL-462476_Europe_BosniaandHerzegovina_GH_20C_B.1_2020-03-29	2020.24043715847	4.4745007163599315E-4	1.1117546411915324E-4
EPI-ISL-469054_Africa_Morocco_GH_20C_B.1_2020-04-01	2020.2486338797814	4.1517467163599317E-4	7.353537685206898E-5
EPI-ISL-1137251_NorthAmerica_USA_GH_20C_B.1_2020-05-21	2020.3852459016393	4.843018716359931E-4	5.3251122402218605E-5
EPI-ISL-579448_Oceania_NewZealand_GH_20C_B.1_2020-03-23	2020.224043715847	4.116319716359932E-4	8.608673865309982E-5
EPI-ISL-483038_Africa_Egypt_GH_20C_B.1_2020-05-13	2020.363387978142	5.17179571635993E-4	1.0043465511422117E-4
EPI-ISL-1055412_NorthAmerica_Canada_GH_20C_B.1.422_2020-07-20	2020.549180327869	5.17176071635993E-4	-2.116842293769074E-5
EPI-ISL-1502048_NorthAmerica_USA_GH_20C_B.1_2020-05-20	2020.3825136612022	6.217239716359931E-4	1.9246145149124673E-4
EPI-ISL-447618_Asia_Taiwan_GH_20C_B.1_2020-03-25	2020.2295081967213	4.492428716359932E-4	1.201211804750436E-4
EPI-ISL-545111_NorthAmerica_USA_GH_20C_B.1.413_2020-05-11	2020.3579234972678	4.843034716359931E-4	7.113501329227749E-5
EPI-ISL-487453_Africa_Mali_GH_20C_B.1_2020-04-10	2020.2732240437158	4.151739716359932E-4	5.744061505126027E-5
EPI-ISL-767878_Oceania_Australia_GH_20C_B.1.517.1_2020-12-18	2020.9617486338798	8.78325771635993E-4	6.995868462373017E-5
EPI-ISL-806719_Oceania_Australia_GH_20C_B.1.517.1_2020-12-24	2020.9781420765028	8.78325771635993E-4	5.9229310089783656E-5
EPI-ISL-767896_Oceania_Australia_GH_20C_B.1.517.1_2020-12-24	2020.9781420765028	9.45189271635993E-4	1.2609281008978373E-4
EPI-ISL-812426_Oceania_Australia_GH_20C_B.1.517.1_2020-12-30	2020.9945355191257	9.111663716359931E-4	8.134053555561521E-5
EPI-ISL-779632_Oceania_Australia_GH_20C_B.1.517.1_2020-12-30	2020.9945355191257	8.74783971635993E-4	4.4958135555615126E-5
EPI-ISL-779642_Oceania_Australia_GH_20C_B.1.517.1_2020-12-31	2020.9972677595629	8.73013071635993E-4	4.139900646680909E-5
EPI-ISL-872580_Oceania_Australia_GH_20C_B.1.517.1_2021-01-10	2021.0246575342467	9.04082371635993E-4	5.4541922256643957E-5
EPI-ISL-767904_Oceania_Australia_GH_20C_B.1.517.1_2020-12-26	2020.983606557377	9.01984071635993E-4	7.931115191172754E-5
EPI-ISL-903679_NorthAmerica_USA_GH_20C_B.1.517_2020-12-22	2020.9726775956285	6.678840716359931E-4	-1.4763593173238202E-4
EPI-ISL-487462_Africa_Mali_GH_20C_B.1_2020-04-13	2020.2814207650274	4.8429357163599316E-4	1.2119552778417595E-4
EPI-ISL-512813_Africa_SierraLeone_GH_20C_B.1_2020-04-23	2020.308743169399	4.4922437163599316E-4	6.824403689411707E-5
EPI-ISL-1301698_NorthAmerica_Mexico_GH_20C_B.1_2020-06-04	2020.4234972677596	5.891834716359931E-4	1.330975151562694E-4
EPI-ISL-527749_NorthAmerica_CostaRica_GH_20C_B.1.291_2020-07-07	2020.5136612021859	6.572882716359931E-4	1.4219075521923052E-4
EPI-ISL-682273_NorthAmerica_CostaRica_GH_20C_B.1.291_2020-08-11	2020.6092896174864	5.893674716359931E-4	1.1681937104357477E-5
EPI-ISL-1067588_NorthAmerica_CostaRica_GH_20C_B.1.291_2021-01-22	2021.0575342465754	7.634757716359931E-4	-1.0758221790457595E-4
EPI-ISL-418241_Africa_Algeria_GH_20C_B.1_2020-03-02	2020.1666666666667	5.58274171635993E-4	2.7028174952202337E-4
EPI-ISL-418242_Africa_Algeria_GH_20C_B.1_2020-03-08	2020.1830601092897	4.5625717163599313E-4	1.5753537498807704E-4
EPI-ISL-766867_Africa_Algeria_GH_20C_B.1.597_2020-06-18	2020.4617486338798	7.683773716359929E-4	2.8725620791032E-4
EPI-ISL-766861_Africa_Algeria_G_20A_B.1.597_2020-06-29	2020.4918032786886	6.97869471635993E-4	1.970777879312331E-4
EPI-ISL-766866_Africa_Algeria_GH_20C_B.1.597_2020-06-20	2020.467213114754	5.59321671635993E-4	7.46240497322639E-5
EPI-ISL-766862_Africa_Algeria_GH_20C_B.1.597_2020-06-24	2020.4781420765028	6.272725716359931E-4	1.3542203337637366E-4
EPI-ISL-1116468_Africa_Tunisia_GH_20C_B.1.597_2020-08-22	2020.639344262295	6.27348071635993E-4	2.999201712549249E-5
EPI-ISL-1116467_Africa_Tunisia_GH_20C_B.1.597_2020-10-19	2020.7978142076502	6.968402716359931E-4	-4.233070036360471E-6
EPI-ISL-420037_Africa_Algeria_GH_20C_B.1_2020-03-02	2020.1666666666667	4.548052716359931E-4	1.6681284952202354E-4
EPI-ISL-766873_Africa_Algeria_GH_20C_B.1_2020-06-22	2020.4726775956285	5.58542471635993E-4	7.026839155420774E-5
EPI-ISL-766874_Africa_Algeria_GH_20C_B.1_2020-06-21	2020.4699453551912	6.594872716359932E-4	1.73001420643458E-4
EPI-ISL-530191_NorthAmerica_USA_GH_20C_B.1.330_2020-05-13	2020.363387978142	5.909937716359931E-4	1.742488551142213E-4
EPI-ISL-1415425_Africa_Togo_GH_20C_B.1_2020-04-03	2020.2540983606557	5.54694871635993E-4	2.0947911867423466E-4
EPI-ISL-944651_Africa_Ghana_G_20B_B.1_2021-01-07	2021.0164383561644	0.001083349171635993	2.3918810729717092E-4
ABBOTT-SN-IR2-008858_Africa_Senegal_GH_20C_B.1_2020-12-29	2020.9918032786886	0.0011480311716359928	3.199935646446431E-4
EPI-ISL-614354_Africa_CotedIvoire_GH_20C_B.1_2020-06-10	2020.4398907103825	4.8607017163599314E-4	1.9254840622322906E-5
EPI-ISL-752619_NorthAmerica_USA_GH_20C_B.1_2020-03-23	2020.224043715847	4.5100117163599315E-4	1.2545593865309976E-4
EPI-ISL-1489851_NorthAmerica_USA_GH_20C_B.1_2020-05-01	2020.3306010928961	5.557522716359931E-4	1.6046610418233632E-4
EPI-ISL-522550_Africa_Reunion_GH_20C_B.1_2020-03-24	2020.2267759562842	4.892743716359931E-4	1.619409095640716E-4
EPI-ISL-485716_Africa_Senegal_GH_20C_B.1_2020-06-12	2020.4453551912568	7.32911071635993E-4	2.6251928244426655E-4
EPI-ISL-593755_Oceania_Australia_GH_20C_B.1_2020-03-27	2020.2349726775956	4.8767277163599314E-4	1.5497462229720942E-4
EPI-ISL-478717_Oceania_Australia_GH_20C_B.1_2020-06-19	2020.464480874317	5.22741171635993E-4	3.983177882129201E-5
EPI-ISL-469052_Africa_Morocco_GH_20C_B.1_2020-03-30	2020.2431693989072	4.1871687163599317E-4	8.065403503012517E-5
EPI-ISL-729941_Africa_Nigeria_GH_20C_B.1_2020-04-09	2020.2704918032787	4.841360716359931E-4	1.2819094414006624E-4
EPI-ISL-730029_Africa_Nigeria_GH_20C_B.1_2020-04-25	2020.3142076502731	4.8412917163599315E-4	9.957237871628292E-5
EPI-ISL-476823_Africa_Benin_GH_20C_B.1_2020-03-17	2020.207650273224	5.16961871635993E-4	2.0214601318704613E-4
EPI-ISL-539576_Africa_Gabon_GH_20C_B.1_2020-03-27	2020.2349726775956	4.183986716359932E-4	8.570052229720947E-5
EPI-ISL-561223_Africa_Gambia_GH_20C_B.1.292_2020-07-02	2020.5	4.5657797163599313E-4	-4.957839933562901E-5
EPI-ISL-561229_Africa_Gambia_GH_20C_B.1.292_2020-07-04	2020.5054644808743	4.583488716359931E-4	-5.138395751368521E-5
EPI-ISL-561111_Africa_Gambia_GH_20C_B.1.292_2020-07-21	2020.551912568306	4.923720716359931E-4	-4.776065202671874E-5
EPI-ISL-560997_Africa_Gambia_GH_20C_B.1.292_2020-07-30	2020.5765027322404	4.6469917163599313E-4	-9.152761382752743E-5
EPI-ISL-561130_Africa_Gambia_GH_20C_B.1.292_2020-07-21	2020.551912568306	5.288177716359931E-4	-1.1314952026718751E-5
EPI-ISL-561249_Africa_Gambia_GH_20C_B.1.292_2020-07-21	2020.551912568306	4.947634716359931E-4	-4.536925202671869E-5
EPI-ISL-561041_Africa_Gambia_GH_20C_B.1.292_2020-07-25	2020.5628415300546	5.226334716359931E-4	-2.465216838260908E-5
EPI-ISL-561000_Africa_Gambia_GH_20C_B.1.292_2020-07-30	2020.5765027322404	5.226334716359931E-4	-3.35933138275275E-5
EPI-ISL-1098056_NorthAmerica_USA_GH_20C_B.1.526.1_2021-02-16	2021.1260273972603	7.67390171635993E-4	-1.4849602657393231E-4
EPI-ISL-476562_Africa_Senegal_GH_20C_B.1_2020-06-13	2020.448087431694	4.835535716359931E-4	1.1373553355238598E-5
EPI-ISL-447282_Asia_Israel_GH_20C_B.1_2020-03-29	2020.24043715847	4.4745137163599316E-4	1.1117676411915325E-4
EPI-ISL-579066_Oceania_NewZealand_GH_20C_B.1_2020-03-23	2020.224043715847	4.5095247163599313E-4	1.2540723865309974E-4
EPI-ISL-636977_Africa_Mozambique_GH_20C_B.1_2020-07-11	2020.5245901639344	5.17836471635993E-4	-4.413961136659939E-6
EPI-ISL-887500_Africa_Mozambique_GH_20C_B.1_2020-08-24	2020.6448087431695	8.319599716359931E-4	2.3102745894743634E-4
EPI-ISL-451243_NorthAmerica_USA_GH_20C_B.1_2020-05-07	2020.3469945355191	5.16092371635993E-4	1.1007682964816773E-4
EPI-ISL-491481_NorthAmerica_USA_GH_20C_B.1.521_2020-04-03	2020.2540983606557	5.56347571635993E-4	2.1113181867423467E-4
EPI-ISL-529197_NorthAmerica_USA_GH_20C_B.1.521_2020-05-28	2020.4043715846994	6.256448716359932E-4	1.8207651877924405E-4
EPI-ISL-667441_NorthAmerica_USA_GH_20C_B.1.521_2020-09-09	2020.688524590164	8.329296716359931E-4	2.0338549352343094E-4
EPI-ISL-1373903_NorthAmerica_USA_GH_20C_B.1.595_2020-04-29	2020.3251366120219	5.563547716359931E-4	1.6464506236017046E-4
EPI-ISL-942011_NorthAmerica_USA_GH_20C_B.1.588_2020-09-06	2020.6803278688524	7.658299716359931E-4	1.4165048079051526E-4
EPI-ISL-812569_NorthAmerica_USA_GH_20G_B.1.2_2020-07-29	2020.5737704918033	8.09844271635993E-4	2.554057152612785E-4
EPI-ISL-812589_NorthAmerica_USA_GH_20G_B.1.2_2020-08-07	2020.5983606557377	7.77283871635993E-4	2.0675125346046976E-4
EPI-ISL-886293_NorthAmerica_USA_GH_20G_B.1.2_2021-01-09	2021.021917808219	0.0010889277716359927	2.4118045060356002E-4
EPI-ISL-831839_NorthAmerica_USA_GH_20G_B.1.2_2020-12-02	2020.9180327868853	9.48885471635993E-4	1.6913005004773557E-4
EPI-ISL-1367240_NorthAmerica_USA_GH_20G_B.1.2_2021-03-10	2021.186301369863	0.0010178915716359928	6.255654979701614E-5
EPI-ISL-1094615_NorthAmerica_USA_GH_20G_B.1.2_2021-01-26	2021.0684931506848	8.795044716359931E-4	1.273968708424768E-6
EPI-ISL-1301797_Africa_Rwanda_GH_20G_B.1.2_2021-01-04	2021.0082191780823	8.806212716359929E-4	4.18395923372539E-5
EPI-ISL-1649583_NorthAmerica_USA_GH_20G_B.1.2_2021-03-18	2021.2082191780821	0.0010896536716359928	1.1997362302279546E-4
EPI-ISL-1372872_NorthAmerica_USA_GH_20G_B.1.2_2021-03-16	2021.2027397260274	9.84324371635993E-4	1.823057971640633E-5
EPI-ISL-1362729_NorthAmerica_USA_GH_20G_B.1.2_2020-08-31	2020.6639344262296	8.066332716359931E-4	1.9318315532446172E-4
EPI-ISL-1055545_NorthAmerica_Canada_GH_20G_B.1.596_2020-12-05	2020.9262295081967	8.127169716359929E-4	2.7596862780651242E-5
EPI-ISL-886313_NorthAmerica_USA_GH_20G_B.1.596_2021-01-03	2021.0054794520547	9.167916716359932E-4	7.980312068417048E-5
EPI-ISL-1319051_NorthAmerica_USA_GH_20G_B.1.596_2021-02-24	2021.1479452054793	0.0010906778716359927	1.6044664665184672E-4
EPI-ISL-1087190_NorthAmerica_USA_GH_20G_B.1.596_2021-01-25	2021.0657534246575	8.82106171635993E-4	5.668797055118969E-6
EPI-ISL-1515565_NorthAmerica_USA_GH_20G_B.1.596_2021-03-24	2021.2246575342465	9.825479716359929E-4	2.1091529421855305E-6
EPI-ISL-1029554_NorthAmerica_USA_GH_20G_B.1.2_2020-12-28	2020.9890710382513	8.444131716359931E-4	1.8163793733893467E-5
EPI-ISL-837786_NorthAmerica_Mexico_GH_20G_B.1.2_2020-07-29	2020.5737704918033	7.068856716359931E-4	1.524471152612786E-4
EPI-ISL-889488_NorthAmerica_USA_GH_20G_B.1.2_2020-12-29	2020.9918032786886	9.50058171635993E-4	1.2202056464464324E-4
EPI-ISL-1018084_Africa_Ghana_GH_20G_B.1.2_2021-01-13	2021.0328767123287	9.846863716359928E-4	1.2976653721633881E-4
EPI-ISL-771265_NorthAmerica_USA_GH_20G_B.1.2_2020-11-19	2020.8825136612022	0.001020369371635993	2.638609282046567E-4
EPI-ISL-976760_NorthAmerica_Canada_GH_20G_B.1.2_2020-12-25	2020.98087431694	8.808939716359931E-4	6.000928100075573E-5
EPI-ISL-1164646_Europe_Cyprus_GH_20G_B.1.2_2020-08-20	2020.6338797814208	8.45266771635993E-4	2.514871753035486E-4
EPI-ISL-579106_Oceania_NewZealand_GH_20G_B.1.2_2020-09-21	2020.72131147541	8.820741716359929E-4	2.3107124445553775E-4
EPI-ISL-1164802_NorthAmerica_USA_GH_20G_B.1.2_2021-01-21	2021.054794520548	9.864793716359928E-4	1.1721451044211808E-4
EPI-ISL-576234_NorthAmerica_USA_GH_20G_B.1.2_2020-09-16	2020.707650273224	8.14061971635993E-4	1.720001899004562E-4
EPI-ISL-1273050_Oceania_Guam_GH_20G_B.1.2_2020-12-19	2020.964480874317	9.88346971635993E-4	1.781916555347021E-4
EPI-ISL-605499_NorthAmerica_USA_GH_20G_B.1.2_2020-09-28	2020.74043715847	8.580305716359929E-4	1.9451004083256309E-4
EPI-ISL-1094544_NorthAmerica_USA_GH_20G_B.1.2_2021-01-25	2021.0657534246575	0.0010315411716359927	1.551037970551187E-4
EPI-ISL-831760_NorthAmerica_USA_GH_20G_B.1.2_2020-12-21	2020.9699453551912	8.92229471635993E-4	7.849769735686796E-5
EPI-ISL-1225887_NorthAmerica_USA_GH_20G_B.1.2_2021-01-13	2021.0328767123287	9.27027771635993E-4	7.210793721633901E-5
EPI-ISL-1261778_NorthAmerica_USA_GH_20G_B.1.2_2021-01-23	2021.0602739726028	0.0010995588716359926	2.2670775374872927E-4
EPI-ISL-1014617_SouthAmerica_Aruba_GH_20G_B.1.2_2021-01-28	2021.0739726027398	9.595561716359929E-4	7.773941201481393E-5
EPI-ISL-1014619_SouthAmerica_Aruba_GH_20G_B.1.2_2021-01-28	2021.0739726027398	9.270011716359931E-4	4.5184412014814064E-5
EPI-ISL-1314860_NorthAmerica_USA_GH_20G_B.1.2_2021-02-08	2021.1041095890412	8.888397716359928E-4	-1.2701399799711836E-5
EPI-ISL-1534629_SouthAmerica_Peru_GH_20G_B.1.2_2020-11-23	2020.8934426229507	9.23926371635993E-4	1.6026501184876636E-4
EPI-ISL-956328_Asia_Taiwan_GH_20G_B.1.2_2021-01-03	2021.0054794520547	9.59211571635993E-4	1.2222302068417028E-4
